AccountNo,CustId,AccountLocation,CurrencyCode,DailyDepositLimit,StakeScale,SourceProd,SheetName,Title,FirstName,LastName,CreateDate,CountryCode,Language,Status,DateOfBirth,Contact,CustomerGroup,BetDate,ClassId,CategoryId,Source,BetCount,Bet_Amt,Win_Amt,Product,Unnamed: 9,Unnamed: 10,Unnamed: 11,AccountNo.1,Bet_Amt.1,Product.1,Unnamed: 15,AccountNo.2,Vegas,Sportsbook,Games,Casino,Poker,Bingo,,Adjustments,CLASSID,CATEGORYID,product,sub_product,description,bet_or_play,Table: student,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Table: school,Unnamed: 8
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-06,22527_PRCH,22527.0,I,1.0,499.2511,0.0,Poker,,,,01148BP   ,400.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,22527_PRCH,22527.0,I,1.0,493.5025,0.0,Poker,,,,01196ZZ   ,400.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-18,22528_PRCH,22528.0,I,4.0,489.6747,0.0,Casino,,,,00J381    ,393.4,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,46,5.0,I,22.0,487.0,455.0,Sportsbook,,,,01196ZZ   ,390.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-28,323,9.0,M,2.0,480.0,0.0,Sportsbook,,,,01196ZZ   ,385.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-20,46,5.0,I,31.0,477.5,570.45,Sportsbook,,,,00J381    ,380.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-21,2,9.0,M,3.0,475.0,675.0,Sportsbook,,,,01148BP   ,375.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,274,5.0,I,8.0,475.0,0.0,Sportsbook,,,,01152SJ   ,374.3682,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-06,22527_PRCH,22527.0,I,4.0,472.1435,0.0,Poker,,,,01152SJ   ,372.2777,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-24,2,9.0,N,2.0,471.89,1394.59,Sportsbook,,,,00J381    ,367.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-26,1,5.0,I,4.0,470.0,0.0,Sportsbook,,,,00J381    ,360.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-26,22512_XFER,22512.0,I,237.0,461.0,210.3,Vegas,,,,00357DG   ,354.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-12,2,9.0,N,3.0,460.89,1476.23,Sportsbook,,,,01284UW   ,354.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,22527_PRCH,22527.0,I,3.0,460.0,0.0,Poker,,,,00C017    ,350.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-25,3,8.0,I,5.0,460.0,270.0,Sportsbook,,,,00J381    ,350.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-05,323,9.0,M,3.0,456.0,656.25,Sportsbook,,,,01148BP   ,350.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,1,5.0,M,2.0,450.0,920.0,Sportsbook,,,,01196ZZ   ,350.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,42,4.0,M,4.0,450.0,647.5,Sportsbook,,,,01196ZZ   ,350.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-23,323,9.0,M,4.0,450.0,0.0,Sportsbook,,,,01284UW   ,350.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-09,2,9.0,N,1.0,450.0,0.0,Sportsbook,,,,00C017    ,348.55,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-26,2,9.0,I,5.0,450.0,0.0,Sportsbook,,,,00J381    ,340.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-10,46,5.0,I,2.0,450.0,0.0,Sportsbook,,,,01148BP   ,337.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-12,22527_PRCH,22527.0,I,6.0,448.6818,0.0,Poker,,,,00J381    ,335.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-02,22527_PRCH,22527.0,I,3.0,445.0,0.0,Poker,,,,00C017    ,330.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-03,323,9.0,M,3.0,444.62,0.0,Sportsbook,,,,00357DG   ,324.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-10,323,9.0,N,2.0,440.0,0.0,Sportsbook,,,,01152SJ   ,322.2607,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,323,9.0,M,3.0,430.0,650.0,Sportsbook,,,,00357DG   ,321.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-17,1,5.0,M,6.0,430.0,0.0,Sportsbook,,,,00C017    ,320.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-02,274,5.0,I,22.0,427.0,100.0,Sportsbook,,,,00J381    ,320.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,22512_XFER,22512.0,I,42.0,420.0,255.0,Vegas,,,,00J381    ,319.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,5,11.0,M,2.0,420.0,0.0,Sportsbook,,,,00J381    ,316.67,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-07,22527_PRCH,22527.0,I,5.0,418.8285,0.0,Poker,,,,01152SJ   ,312.1099,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-03,22512_XFER,22512.0,I,118.0,416.0,316.4,Vegas,,,,01152SJ   ,312.032,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-27,2,9.0,M,1.0,412.0,0.0,Sportsbook,,,,00J381    ,311.31,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-17,323,9.0,M,3.0,410.75,0.0,Sportsbook,,,,00C017    ,310.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-30,22508_STKE,22508.0,I,123.0,403.1,0.0,Bingo,,,,00J381    ,310.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,273,3.0,I,13.0,403.0,485.26,Sportsbook,,,,00J381    ,308.05,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,22527_PRCH,22527.0,I,1.0,400.5465,0.0,Poker,,,,00J381    ,308.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,22527_PRCH,22527.0,I,1.0,400.0499,0.0,Poker,,,,00J381    ,306.26,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-02,22527_PRCH,22527.0,I,1.0,400.0,0.0,Poker,,,,01152SJ   ,305.3577,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-07,323,9.0,M,1.0,400.0,0.0,Sportsbook,,,,00J381    ,305.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-09,,0.0,N,1.0,400.0,0.0,,,,,00C017    ,300.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-11,323,9.0,N,1.0,400.0,0.0,Sportsbook,,,,00J381    ,300.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-13,323,9.0,N,1.0,400.0,0.0,Sportsbook,,,,01148BP   ,300.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-31,323,9.0,M,1.0,400.0,0.0,Sportsbook,,,,00357DG   ,295.21,Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-16,1,5.0,I,1.0,400.0,820.0,Sportsbook,,,,01284UW   ,295.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-16,1,5.0,M,1.0,400.0,359.38,Sportsbook,,,,01152SJ   ,292.6138,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-02,2,9.0,N,1.0,400.0,0.0,Sportsbook,,,,00J381    ,290.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-14,2,9.0,I,1.0,400.0,0.0,Sportsbook,,,,01196ZZ   ,285.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,2,9.0,M,3.0,400.0,0.0,Sportsbook,,,,01152SJ   ,284.3962,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-29,2,9.0,N,1.0,400.0,0.0,Sportsbook,,,,00J381    ,283.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-25,2,9.0,I,2.0,400.0,450.0,Sportsbook,,,,00J381    ,281.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-27,2,9.0,M,2.0,393.4,0.0,Sportsbook,,,,00C017    ,281.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,3,8.0,I,4.0,390.0,672.5,Sportsbook,,,,00J381    ,280.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-16,3,8.0,I,3.0,385.0,362.5,Sportsbook,,,,00J381    ,277.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-07,1,5.0,M,6.0,380.0,0.0,Sportsbook,,,,01196ZZ   ,275.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-22,323,9.0,M,2.0,380.0,0.0,Sportsbook,,,,00J381    ,274.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-05,2,9.0,I,2.0,375.0,0.0,Sportsbook,,,,00357DG   ,272.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-13,22528_PRCH,22528.0,I,5.0,374.3682,0.0,Casino,,,,00J381    ,270.87,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-15,22528_PRCH,22528.0,I,2.0,372.2777,0.0,Casino,,,,00J381    ,270.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-20,323,9.0,M,2.0,367.5,0.0,Sportsbook,,,,01148BP   ,268.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,1,5.0,M,9.0,360.0,0.0,Sportsbook,,,,01196ZZ   ,267.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,323,9.0,N,2.0,360.0,0.0,Sportsbook,,,,01284UW   ,267.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-08,613,0.0,I,178.0,354.0,203.0,Games,,,,00C017    ,260.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-04,274,5.0,I,17.0,354.0,100.0,Sportsbook,,,,00J381    ,260.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-18,22527_PRCH,22527.0,I,2.0,350.0,0.0,Poker,,,,01284UW   ,260.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-09,22527_PRCH,22527.0,I,1.0,350.0,0.0,Poker,,,,00J381    ,258.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-24,323,9.0,N,2.0,350.0,0.0,Sportsbook,,,,00C017    ,250.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-03,275,5.0,M,5.0,350.0,0.0,Sportsbook,,,,00J381    ,250.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-04,323,9.0,M,2.0,350.0,0.0,Sportsbook,,,,01148BP   ,250.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-08,2,9.0,M,2.0,350.0,0.0,Sportsbook,,,,01196ZZ   ,250.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-22,323,9.0,M,2.0,350.0,1185.94,Sportsbook,,,,01152SJ   ,249.5377,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-10,323,9.0,M,2.0,350.0,0.0,Sportsbook,,,,00J381    ,248.13,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-12,323,9.0,M,2.0,350.0,0.0,Sportsbook,,,,00J381    ,244.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-30,323,9.0,M,2.0,350.0,1340.63,Sportsbook,,,,00J381    ,240.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-12-02,2,9.0,M,1.0,350.0,0.0,Sportsbook,,,,01196ZZ   ,240.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,22528_PRCH,22528.0,I,2.0,350.0,0.0,Casino,,,,01196ZZ   ,237.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-01,2,9.0,I,1.0,350.0,0.0,Sportsbook,,,,01284UW   ,232.9,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-01,275,5.0,I,4.0,350.0,0.0,Sportsbook,,,,00C017    ,230.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-07,22527_PRCH,22527.0,I,3.0,348.55,0.0,Poker,,,,00J381    ,230.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-30,40,6.0,M,2.0,340.0,0.0,Sportsbook,,,,00497XG   ,228.31,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-10,2,9.0,N,1.0,337.5,0.0,Sportsbook,,,,01196ZZ   ,227.8,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-17,1,5.0,M,5.0,335.0,0.0,Sportsbook,,,,00J381    ,227.25,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-08,22527_PRCH,22527.0,I,2.0,330.0,0.0,Poker,,,,01284UW   ,226.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-26,22527_PRCH,22527.0,I,2.0,330.0,0.0,Poker,,,,01196ZZ   ,225.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-21,22512_XFER,22512.0,I,58.0,324.0,124.2,Vegas,,,,01196ZZ   ,225.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-08,22527_PRCH,22527.0,I,3.0,322.2607,0.0,Poker,,,,01152SJ   ,223.3667,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-19,635,0.0,I,107.0,321.0,141.6,Games,,,,00497XG   ,222.4,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-02,22527_PRCH,22527.0,I,2.0,320.0,0.0,Poker,,,,00J381    ,220.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-10,323,9.0,M,3.0,320.0,0.0,Sportsbook,,,,01284UW   ,220.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-12,2,9.0,M,2.0,320.0,660.0,Sportsbook,,,,01152SJ   ,216.3966,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-27,42,4.0,M,1.0,319.0,0.0,Sportsbook,,,,01284UW   ,216.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-01,2,9.0,M,2.0,316.67,0.0,Sportsbook,,,,01152SJ   ,215.4744,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-11,22527_PRCH,22527.0,I,1.0,312.1099,0.0,Poker,,,,01284UW   ,213.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-06,22528_PRCH,22528.0,I,5.0,312.032,0.0,Casino,,,,00J381    ,212.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-08,19,1.0,M,1.0,311.31,0.0,Sportsbook,,,,01196ZZ   ,207.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-14,22527_PRCH,22527.0,I,1.0,310.0,0.0,Poker,,,,00J381    ,205.94,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-10,2,9.0,M,2.0,310.0,780.0,Sportsbook,,,,00J381    ,204.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-02,323,9.0,M,2.0,308.05,0.0,Sportsbook,,,,00J381    ,202.25,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-11,1,5.0,M,2.0,308.0,0.0,Sportsbook,,,,00357DG   ,202.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-17,323,9.0,M,2.0,306.26,528.13,Sportsbook,,,,00C017    ,200.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-04,22527_PRCH,22527.0,I,1.0,305.3577,0.0,Poker,,,,00C017    ,200.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-17,323,9.0,M,2.0,305.0,0.0,Sportsbook,,,,00J381    ,200.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-03,22527_PRCH,22527.0,I,2.0,300.0,0.0,Poker,,,,01148BP   ,200.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22527_PRCH,22527.0,I,1.0,300.0,0.0,Poker,,,,01196ZZ   ,200.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-01,323,9.0,M,4.0,300.0,0.0,Sportsbook,,,,01196ZZ   ,200.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-13,323,9.0,N,2.0,300.0,0.0,Sportsbook,,,,01284UW   ,200.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-18,323,9.0,M,2.0,300.0,893.75,Sportsbook,,,,00C017    ,190.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-05,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,01152SJ   ,186.6368,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-15,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,01152SJ   ,186.544,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-30,323,9.0,N,2.0,300.0,0.0,Sportsbook,,,,00J381    ,180.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-08,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,01196ZZ   ,180.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-14,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,00J381    ,178.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-15,2,9.0,N,2.0,300.0,0.0,Sportsbook,,,,01152SJ   ,174.0428,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-23,2,9.0,M,2.0,300.0,0.0,Sportsbook,,,,01152SJ   ,171.9011,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-04,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,00J381    ,170.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-16,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,01152SJ   ,160.0591,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-21,323,9.0,M,2.0,300.0,0.0,Sportsbook,,,,00C017    ,160.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-26,2,9.0,M,2.0,300.0,250.0,Sportsbook,,,,00J381    ,160.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,2,9.0,I,1.0,300.0,0.0,Sportsbook,,,,00J381    ,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-11,CSH_PPAL,0.0,I,0.0,295.21,0.0,Adjustments,,,,01196ZZ   ,160.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-05,274,5.0,I,12.0,295.0,254.55,Sportsbook,,,,00J381    ,155.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,22528_PRCH,22528.0,I,4.0,292.6138,0.0,Casino,,,,01284UW   ,155.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-21,323,9.0,N,2.0,290.0,0.0,Sportsbook,,,,00J381    ,153.63,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-18,2,9.0,I,3.0,285.0,0.0,Sportsbook,,,,00C017    ,152.99,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-01,22527_PRCH,22527.0,I,2.0,284.3962,0.0,Poker,,,,00357DG   ,151.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-18,275,5.0,M,5.0,283.0,0.0,Sportsbook,,,,00J381    ,150.31,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
